label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
2	577 kg	0.276	Fish	Reilly	0.5166	1.1828	973	353	418 m^2	eriq	830	dog, fish	149	0.6236	basketball
0	300 kg	0.7065	hamster	Vani	0.1102	0.8766	609	-148	1261 m^2	Inan	588	hamster, guinea pig	412	-0.1902	boxing
4	718 kg	0.138	dog	Eriq	0.6821	0.2369	624	777	743 m^2	Eriq	50	ferret	763	0.7462	track & field
1	322 kg	0.8606	guinea pig	Chris	0.9993	0.2215	-48	450	-151 m^2	Sam	416	rat	830	0.2387	motor sports
1	282 kg	0.4662	guinea pig	Chris	0.7902	-0.0856	212	571	?	Michael	595	rat	749	0.877	motor sports
2	544 kg	0.0178	chicken	Fabrice, Lise	0.4085	0.6133	977	6	909 m^2	Tony	888	fish, reptile, chicken	97	0.4607	basketball
2	305 kg	0.1043	fish	Sam, Fabrice	0.7189	0.7115	684	69	956 m^2	Fabrice	718	chicken	183	0.108	running
3	1238 kg	0.787	bird	Chris	-0.03	0.1676	800	873	-134 m^2	Eriq	22	rabbit	534	0.583	volleyball, tennis
4	711 kg	0.1697	dog	Eriq	0.8477	0.5371	334	1068	716 m^2	Vani	105	ferret	831	0.9512	track & field
0	N/A	0.5238	reptile	Reilly, Andrew	0.299	0.3856	569	109	1275 m^2	Inan	943	bird, guinea pig	n/a	0.072	boxing, baseball
0	515 kg	0.3014	hamster	Reilly, Andrew	0.5676	0.3187	741	206	1118 m^2	Inan	731	cat, guinea pig, bird, hamster	479	-0.2753	boxing
4	568 kg	0.144	dog	Tony	0.6336	0.7149	639	998	530 m^2	Vani	-244	ferret	272	0.9071	ice hockey, football
0	141 kg	0.2529	cat	Reilly, Andrew	0.4369	0.5413	115	210	949 m^2	Inan	912	guinea pig, pig	370	0.3061	boxing
3	739 kg	0.992	rabbit	Michael	0.0562	0.1713	648	1026	222 m^2	Eriq	551	rabbit	683	0.9766	volleyball, golf
2	795 kg	-0.2283	fish	Chris	0.7061	0.9966	857	482	854 m^2	Fabrice	837	dog	57	0.1123	basketball
0		0.3456	rat	Reilly	0.4948	0.5507	372	203	909 m^2	Inan	1011	bird, cat, pig	409	-0.1237	boxing, baseball
3	1068 kg	0.8161	rabbit	Michael	-0.2199	0.4009	491	884	133 m^2	Eriq	108	rabbit	492	0.6765	tennis
2	968 kg	0.0685	chicken	Fabrice, Sam	0.7248	1.1735	1049	215	358 m^2	Chris	798	reptile	41	0.1759	basketball
3	805 kg	0.7588	rabbit	Inan	-0.088	0.3211	633	563	470 m^2	Inan	320	rabbit	514	0.7881	golf, tennis
3	902 kg	0.8485	rabbit	Inan	0.0671	0.1899	684	1017	351 m^2	Eriq	233	Rabbit	527	0.5959	GOLF
4	942 kg	-0.0728	ferret	Eriq	0.7205	0.4353	1006	1008	631 m^2	Andrew	218	ferret	767	0.9347	football
0	-124 kg	0.5333	hamster	Andrew	0.3235	0.5437	130	278	972 m^2	Inan	1092	guinea pig, cat, pig, bird	417	0.05	baseball
4	486 kg	0.5161	Rat	Eriq	0.879	0.4567	401	949	596 m^2	Vani	49	ferret	779	1.1127	football
2	637 kg	0.0526	fish	Sam	0.5752	1.1845	844	-26	746 m^2	Chris	889	fish	-13	-0.1455	running
0	335 kg	0.1364	hamster	Fabrice, Sam	0.2615	0.6983	610	-30	1131 m^2	Inan	1095	rabbit	397	0.126	
2	546 kg	0.0774	fish	Tony	0.4938	1.1733	1107	370	608 m^2	Fabrice	513	fish, reptile	29	0.3029	running
2	489 kg	-0.1449	fish	Sam	0.6312	0.964	723	180	696 m^2	Chris	1003	chicken, reptile, fish	-22	0.4273	basketball
3	877 kg	0.4823	rabbit	Michael	-0.0046	0.3858	671	553	158 m^2	Eriq	15	rabbit	729	0.7553	Tennis
3	1090 kg	1.2563	rabbit	?	0.0462	0.4121	698	1106	431 m^2	Eriq	-50	rabbit	464	0.6285	volleyball, golf
2	514 kg	-0.0612	chicken	Lise	0.6012	0.6689	619	197	728 m^2	Tony	1001	reptile	-34	0.3709	basketball
4	1203 kg	0.13	dog	Eriq	0.4	0.432	473	815	535 m^2	Reilly	211	ferret	406	0.9126	football
4	758 kg	0.1112	dog	Eriq	0.6845	0.67	331	1165	619 m^2	Reilly	248	ferret	654	0.5375	track & field
3	822 kg	0.9786	rabbit	Eriq	0.292	0.5172	657	1137	679 m^2	Eriq	1	rabbit	767	0.821	golf
1	39 kg	0.8332	pig	Chris	0.7992	0.0759	285	624	-145 m^2	Tony	164	rat	883	0.4658	motor sports
2	663 kg	-0.0053	bird	Sam, Lise	0.592	1.2803	790	266	256 m^2	Lise	921	fish, dog	-85	0.2089	basketball
1	310 kg	0.723	GUINEA PIG	Chris	0.6951	0.2414	-52	184	150 m^2	Sam	304	rat	714	0.7341	soccer
0	571 kg	0.4271	cat	Vani	0.1971	0.3904	178	139	989 m^2	Inan	1117	hamster, pig, cat, bird	476	-0.2791	baseball
3	757 kg	0.8429	bird	Inan	-0.1374	0.1964	806	789	76 m^2	Eriq	-272	rabbit	499	0.8385	volleyball
0	58 kg	0.4279	reptile	Andrew	0.6582	0.2057	50	31	1002 m^2	Reilly	888	pig, cat	504	-0.0481	badminton, boxing
3	977 kg	0.888	bird	Inan	-0.4313	0.1465	677	1203	387 m^2	Eriq	-37	rabbit	435	0.8173	golf, tennis
4	364 kg	0.1591	HAMSTER	Tony	0.4765	0.5551	441	1024	480 m^2	Andrew	778	ferret	632	1.0063	football, ice hockey
2	92 kg	0.3322	fish	Fabrice	0.2025	0.9258	723	330	956 m^2	Lise	1060	dog, reptile, fish	-153	0.1137	running
3	1049 kg	0.7498	bird	?	0.2563	0.4704	647	883	333 m^2	Eriq	116	rabbit	816	0.6507	tennis
3	1125 kg	1.0223	rabbit	MICHAEL	-0.4336	0.562	827	1222	250 m^2	Eriq	-22	rabbit	712	0.6259	volleyball
1	101 kg	0.7312	hamster	Chris	1.2321	-0.0941	-18	338	-146 m^2	Michael	727	rat	757	0.5105	motor sports
3	963 kg	0.713	RABBIT	Inan	0.3642	0.3767	699	658	97 m^2	Eriq	128	rabbit	891	0.9259	golf
4	511 kg	0.3477	ferret	Tony	0.3275	0.6405	435	1194	727 m^2	Andrew	161	rabbit	511	0.9234	ice hockey
2	685 kg	0.1122	chicken	Lise, Fabrice	0.4401	1.1755	793	118	854 m^2	Inan	1041	chicken	-13	0.16	baseball
4	576 kg	0.146	ferret	Eriq	0.4659	0.838	547	1045	858 m^2	Andrew	64	ferret	319	0.8162	football, ice hockey
3	734 kg	0.9052	rabbit	Michael	-0.1909	0.36	583	1167	38 m^2	Eriq	-110	rabbit	623	0.7501	Volleyball, Golf
2	783 kg	-0.1037	chicken	Eriq	0.767	1.0393	651	167	845 m^2	Chris	889	fish, reptile, dog	271	0.0896	running
0	430 kg	0.462	cat	Andrew, Reilly	0.1396	0.061	383	51	720 m^2	Inan	550	guinea pig	553	0.175	boxing, baseball
0	152 kg	0.4313	cat	Reilly	-0.0238	0.255	420	-381	1235 m^2	Inan	860	guinea pig, bird, pig, cat	197	-0.2257	badminton
4	632 kg	0.0864	rat	Tony	0.7169	0.4443	345	862	610 m^2	Andrew	235	ferret	731	1.0526	ice hockey
2	256 kg	-0.0861	fish	Lise, Sam	0.64	1.0133	600	267	254 m^2	Inan	1009	chicken, fish, dog	153	0.6133	running
1	62 kg	0.5032	pig	Chris	0.5659	-0.1139	-36	486	28 m^2	Michael	394	rat	934	0.7322	motor sports
1	374 kg	0.5603	guinea pig	Chris	0.5803	-0.059	-65	399	176 m^2	Michael	447	rat	886	1.0303	soccer
1	249 kg	0.8597	PIG	Chris	0.4794	-0.1378	143	395	261 m^2	Michael	403	rat	1030	0.4403	motor sports
1	-163 kg	0.7768	guinea pig	Chris	1.3145	0.0231	45	794	-142 m^2	Michael	596	rat	1237	0.6259	soccer
1	201 kg	0.8496	guinea pig	Chris	0.9701	-0.0625	126	625	325 m^2	Sam	411	rat	582	0.5073	soccer
2	804 kg	NULL	fish	Lise, Fabrice	0.6769	1.1727	1077	29	1051 m^2	Chris	796	chicken	68	0.1158	basketball
2	1003 kg	0.0632	fish	Sam	0.6353	0.9402	712	259	876 m^2	Lise	1022	dog, chicken, reptile	226	0.2582	running
4	961 kg	0.0335	dog	Eriq	0.6409	0.6123	569	1280	691 m^2	Andrew	138	ferret	677	0.8535	ice hockey, track & field
4	981 kg	0.3636	dog	Eriq	1.0013	0.4003	531	870	535 m^2	Vani	310	ferret	565	1.0509	ice hockey
1	321 kg	0.6634	guinea pig	CHRIS	0.8201	-0.0206	133	316	-66 m^2	Sam	764	rat	879	0.8899	soccer
2	435 kg	-0.2052	fish	Fabrice	0.5684	1.3661	639	350	762 m^2	Tony	650	ferret	140	0.2897	running
3	898 kg	0.7366	rabbit	Chris	-0.0021	0.415	475	505	94 m^2	Reilly	195	GUINEA PIG, HAMSTER	455	0.6465	volleyball, tennis
3	985 kg	0.5671	rabbit	Inan	0.287	-0.0455	450	770	228 m^2	Eriq	0	rabbit	268	0.8128	golf
1	105 kg	0.5056	fish	Chris	0.6287	-0.1873	311	440	28 m^2	Sam	356	None	788	0.623	soccer
2	403 kg	-0.0363	fish	Fabrice	0.8048	0.8841	1022	366	502 m^2	Tony	524	rat	75	0.3593	basketball
2	672 kg	-0.0547	chicken	Chris	0.551	0.9655	517	n/a	965 m^2	Chris	1056	fish	-272	0.1823	running
2	526 kg	0.1205	chicken	n/a	0.7745	1.0675	744	343	82 m^2	Lise	1196	reptile, chicken	63	0.1816	running
3	622 kg	1.1048	bird	Inan	-0.024	0.1937	600	783	-160 m^2		261	rabbit	596	0.5686	tennis
2	480 kg	-0.0779	cat	Fabrice	0.3708	0.9062	669	230	455 m^2	Chris	849	fish, chicken	101	0.1249	basketball
0	243 kg	0.4845	reptile	Vani	0.2391	0.5337	527	16	1039 m^2	Inan	779	bird, guinea pig, cat, pig	409	-0.0644	badminton, boxing
4	550 kg	0.184	ferret	Eriq	0.6877	NULL	232	707	636 m^2	Vani	424	ferret	441	0.926	football, track & field
2	728 kg	0.2492	chicken	Lise	0.5863	1.0448	865	271	648 m^2	Fabrice	1092	fish, reptile	10	0.2176	basketball
0	93 kg	0.1395	hamster	Vani	0.3896	0.5841	400	122	1240 m^2	Inan	847	guinea pig, cat, hamster, bird	300	0.0275	boxing
2	796 kg	0.1725	fish	Tony	0.551	1.1034	756	94	478 m^2	Lise	827	dog, reptile, chicken	87	0.1617	basketball
2	328 kg	0.0289	chicken	Fabrice, Sam	0.4829	0.7636	889	194	474 m^2	Lise	612	dog, fish	63	0.0127	basketball
1	370 kg	0.7204	pig	Chris	0.5805	0.3029	183	245	-153 m^2	Sam	378	rat	705	0.3494	motor sports
1	262 kg	0.8521	guinea pig	Chris	0.903	-0.3139	132	74	106 m^2	Sam	379	rat	765	0.4134	motor sports
2	865 kg	-0.1625	chicken	Sam, Fabrice	0.5781	0.9699	951	222	567 m^2	Chris	1038	dog, reptile	-76	0.4812	running
4	695 kg	0.4084	dog	Tony	0.6559	0.1915	221	937	510 m^2	Vani	244	ferret	453	0.7871	ice hockey, football
4	607 kg	0.0758	dog	Eriq	0.6039	0.7928	151	1078	744 m^2	Vani	372	ferret	534	0.8385	track & field
0	337 kg	0.2428	cat	Andrew	0.1872	0.5945	396	-1	1020 m^2	Inan	959	rabbit	364	0.1783	badminton, baseball
1	231 kg	0.6297	pig	Chris	0.5275	0.1579	20	347	234 m^2	Sam	796	RAT	792	0.637	motor sports
0	186 kg	0.2747	hamster	Andrew, Vani	0.3247	0.2199	29	141	1071 m^2	Lise	783	bird, guinea pig	207	-0.1339	boxing, badminton
1	-304 kg	0.6882	guinea pig	Chris	0.7587	0.0127	5	356	-110 m^2	Sam	368	rat	814	0.4476	motor sports
2	474 kg	0.207	chicken	Sam	0.2151	0.973	969	140	985 m^2	Tony	1381	dog, fish, chicken	119	0.2402	running
3	1159 kg	0.8466	rabbit	Inan	0.2653	0.12	351	879	154 m^2	Eriq	143	rabbit	661	0.9222	tennis
3	733 kg	0.8279	rabbit	Michael	-0.1682	0.5559	358	1212	475 m^2	Eriq	80	cat, pig, hamster	641	0.9099	track & field, football
2	575 kg	0.1001	fish	Sam, Fabrice	0.6102	1.0266	478	133	908 m^2	Lise	675	hamster	-41	-0.143	running
0	195 kg	0.3172	cat	Andrew, Vani	0.513	0.533	288	157	1214 m^2	Inan	709	bird, hamster, cat, pig	316	0.0484	badminton
3	823 kg	0.8562	rabbit	Michael	0.098	0.4889	455	735	-286 m^2	Eriq	143	rabbit	930	0.3864	volleyball, tennis
3	1304 kg	0.7148	rabbit	Inan	-0.0795	0.3873	579	522	71 m^2	Eriq	110	rabbit	489	0.8574	volleyball
4	448 kg	0.391	ferret	Eriq	0.8854	0.9894	308	1145	790 m^2	Andrew	394	ferret	569	0.9161	ice hockey
1	397 kg	0.5965	pig	Sam	0.74	0.5003	255	775	-40 m^2	Sam	619	rat	941	0.2834	soccer
2	893 kg	-0.042	fish	Fabrice, Lise	0.5384	1.048	1127	189	283 m^2	Chris	657	fish, dog	165	0.2136	basketball
3	951 kg	0.8236	rabbit	Inan	-0.1087	0.2786	674	671	48 m^2	Eriq	21	rabbit	963	0.5726	golf, tennis
3	972 kg	0.7164	rabbit	Michael	-0.1751	-0.2846	508	410	218 m^2	Eriq	-401	rabbit	581	0.7714	tennis
2	785 kg	-0.0587	fish	Fabrice	None	0.9722	1016	227	409 m^2	Fabrice	1086	ferret	-43	0.0934	running
4	772 kg	0.5442	dog	Eriq	0.3832	0.8791	200	1129	663 m^2	Vani	323	ferret	327	0.9302	ice hockey
0	509 kg	0.4674	reptile	Vani	0.0943	0.46	488	76	1363 m^2	Inan	348	cat, hamster, pig, bird	178	0.3876	badminton, baseball
3	1170 kg	1.0622	rabbit	Chris	0.4658	0.2739	832	750	402 m^2	Andrew	47	rabbit	718	0.9436	golf, volleyball
4	670 kg	0.0661	rat	Tony	0.6847	0.5868	285	878	644 m^2	None	81	ferret	677	0.8546	track & field, ice hockey
3	1062 kg	0.7911	rabbit	Inan	-0.0538	0.1897	198	905	-34 m^2	Vani	67	rabbit	573	0.8172	TENNIS, GOLF
3	842 kg	0.8032	bird	Inan	0.3175	0.428	729	650	477 m^2	Eriq	50	rat	622	0.516	golf
4	345 kg	0.6266	dog	Eriq	0.3335	0.5421	508	882	?	Vani	309	ferret	327	0.8957	ice hockey
3	1286 kg	0.8036	bird	Inan	0.2259	0.1485	509	962	600 m^2	Eriq	4	rabbit	648	0.6009	VOLLEYBALL
2	405 kg	-0.1322	chicken	Sam, Lise	0.8721	1.1142	775	-7	517 m^2	Tony	940	fish	44	-0.0654	running
0	261 kg	0.4603	hamster	Andrew, Vani	0.2294	0.7461	423	-66	968 m^2	Inan	867	rabbit	458	0.0475	badminton, boxing
3	567 kg	0.8311	bird	Inan	-0.0496	0.3521	599	962	372 m^2	Eriq	-35	rabbit	436	0.8045	volleyball
3	998 kg	0.9156	rabbit	Michael	0.1086	0.1506	331	898	-90 m^2	Eriq	-80	rabbit	453	0.6024	tennis
1	-66 kg	0.9343	pig	Chris	0.6688	0.3594	140	406	87 m^2	Eriq	486	rat	808	0.4515	motor sports
2	867 kg	-0.0187	chicken	Fabrice, Sam	0.3838	1.1813	866	254	743 m^2	Fabrice	823	dog, chicken	-20	0.3473	basketball
2	323 kg	0.1132	chicken	Eriq	0.6233	0.7843	944	N/A	983 m^2	Lise	1012	ferret	-126	0.1732	basketball
2	692 kg	0.249	fish	Tony	0.7896	0.9294	820	174	876 m^2	Fabrice	1006	fish, reptile, chicken	315	0.1873	basketball
3	977 kg	0.6686	bird	Inan	-0.0691	0.3657	688	680	160 m^2		89	rabbit	873	0.9439	GOLF
2	443 kg	0.0692	CHICKEN	Fabrice, Lise	0.4268	0.9447	834	415	801 m^2	Tony	760	dog	11	0.0148	running
1	442 kg	0.693	guinea pig	Chris	0.822	-0.1626	1	553	107 m^2	reilly	243	rat	906	0.6385	motor sports
1	239 kg	0.4549	guinea pig	Chris	0.9354	-0.4414	213	534	64 m^2	Michael	894	rat	1104	0.4042	motor sports
0	539 kg	0.4614	cat	Andrew, Vani	0.4487	0.5604	377	-57	703 m^2	Inan	960	guinea pig, hamster	479	-0.3568	baseball
4	1001 kg	0.3412	ferret	Eriq	1.0152	0.4751	234	896	386 m^2	Andrew	201	ferret	319	1.0127	ice hockey
2	624 kg	0.0438	chicken	?	0.643	1.3526	877	275	976 m^2	Lise	?	fish, dog, chicken	56	0.524	running
0	472 kg	0.3262	reptile	Michael	0.4669	0.5881	310	125	855 m^2	Inan	832	NULL	199	0.3052	boxing, baseball
1	306 kg	0.6536	guinea pig	Chris	0.9099	0.0051	308	583	132 m^2	Michael	439	rat	828	0.8522	motor sports
4	374 kg	0.5344	rat	LISE, FABRICE	0.7396	0.6575	174	1339	281 m^2	Andrew	148	ferret	609	1.1187	track & field
1	36 kg	0.9026	pig	Chris	0.7566	-0.2874	-82	678	-27 m^2	Sam	612	rabbit	1098	0.5096	soccer
4	907 kg	0.0078	ferret	Andrew	0.9596	0.6925	212	1265	649 m^2	Reilly	31	ferret	574	0.9686	Ice Hockey, Track & Field
2	417 kg	0.0523	hamster	Lise	0.1873	0.8677	825	78	443 m^2	Inan	561	fish, dog	51	0.1857	basketball
4	1091 kg	-0.2181	ferret	Tony	0.8823	0.766	108	949	689 m^2	Andrew	599	ferret	460	1.0361	ice hockey, football
1	-81 kg	1.1115	pig	chris	N/A	-0.1499	-137	531	-306 m^2	Sam	628	ferret	945	0.6499	soccer
4	528 kg	-0.1917	ferret	Eriq	0.6206	0.4674	741	990	873 m^2	Reilly	77	ferret	426	0.9358	ice hockey
1	120 kg	0.6188	pig	Chris	0.977	-0.2269	-60	371	143 m^2	Michael	541	rat	809	0.3389	soccer
0	234 kg	0.2217	cat	Vani, Reilly	0.2448	0.6177	493	263	996 m^2	Inan	919	bird, pig, cat, guinea pig	359	-0.076	boxing, baseball
1	304 kg	0.515	bird	Chris	0.5963	0.1651	-8	671	-232 m^2	Michael	295	rat	639	0.7925	soccer
2	676 kg	-0.1796	guinea pig	Sam	0.5596	0.9045	807	-51	436 m^2	Tony	907	reptile, dog, fish	160	0.0233	basketball
2	476 kg	0.1509	fish	Lise, Sam	0.4133	1.2654	1002	-79	755 m^2	Lise		fish, reptile	-239	0.3811	Basketball
0	591 kg	0.041	hamster	Reilly, Vani	0.3581	0.4242	458	110	891 m^2	Inan	872	rat	34	0.3974	badminton
3	832 kg	0.876	bird	Inan	0.0886	0.3088	561	903	569 m^2	Reilly	300	rat	555	0.7845	tennis
4	747 kg	0.3809	ferret	Tony	0.5534	0.4619	669	771	423 m^2	Vani	470	ferret	485	1.1028	football
1	161 kg	0.4859	guinea pig	Chris	0.6999	-0.0779	184	617	439 m^2	Sam	920	rat	925	0.7437	soccer
0	214 kg	0.4481	cat	Andrew, Vani	0.5657	0.6716	392	18	959 m^2	Inan	1133	hamster, pig, guinea pig	527	-0.017	boxing
3	823 kg	0.5781	rabbit	Michael	0.3129	0.319	669	778	83 m^2	Eriq	112	rabbit	567	1.0122	volleyball
4	436 kg	0.4757	rat	Eriq	0.4643	0.5998	437	1115	449 m^2	Reilly	298	ferret	536	1.0404	football
2	345 kg	0.1183	fish	Fabrice	0.461	1.0987	852	377	709 m^2	Tony	975	dog, fish, chicken	-98	0.3323	basketball
2	545 kg	0.0893	fish	Lise, Fabrice	0.5046	0.6803	719	73	494 m^2	Fabrice	1039	fish	92	0.1477	basketball
3	845 kg	0.6208	rabbit	Inan	-0.0923	0.3099	860	1038	131 m^2	Eriq	0	rabbit	532	0.5438	golf, volleyball
0	205 kg	0.2001	reptile	Reilly, Vani	0.672	0.6492	446	86	806 m^2	Inan	859	guinea pig	533	0.2633	baseball
1	154 kg	0.5917	guinea pig	Chris	0.8948	None	-211	841	580 m^2	Inan	210	rat	768	0.7243	soccer
0	423 kg	0.5727	fish	Andrew	0.2115	0.7984	404	239	737 m^2	Inan	807	pig		0.1353	BADMINTON, BOXING
4	966 kg	0.3614	dog	Inan	0.2373	0.6335	438	856	553 m^2	Reilly	448	ferret	695	0.8115	track & field
1	245 kg	0.6371	guinea pig	Chris	1.2713	0.1116	412	220	-73 m^2	Sam	668	rat	728	0.5123	soccer
4	805 kg	0.4332	dog	Eriq	0.9566	0.6021	307	896	901 m^2	Andrew	397	guinea pig, pig, hamster	484	1.0597	football
1	143 kg	0.5853	pig	Chris	0.6895	-0.2057	40	336	187 m^2	Michael	143	rat	1095	0.5381	motor sports
0	488 kg	0.6807	hamster	Andrew, Reilly	0.2595	0.3611	276	219	1305 m^2	Inan	837	bird, hamster, cat, pig	633	0.0887	Boxing
1	-23 kg	0.6933	pig	Chris	0.7262	0.0632	-55	400	222 m^2	Sam	664	rat	948	0.2923	soccer
2	529 kg	0.3804	fish	Sam, Lise	0.4865	1.1824	925	142	279 m^2	Tony	954	dog, reptile, chicken	-31	0.2827	running
0	5 kg	0.3821	guinea pig	Reilly, Andrew	0.4253	None	225	65	1248 m^2	Inan	580	hamster, pig, cat, guinea pig	366	0.4292	boxing
1	237 kg	n/a	guinea pig	Chris	0.6839	-0.0159	229	406	208 m^2	Michael	465	rat	984	0.7763	motor sports
0	371 kg	0.2782	hamster	Fabrice, Sam	0.442	0.3609	614	112	1157 m^2	Inan	454	hamster	NULL	0.1495	badminton
3	771 kg	0.8638	bird	Inan	-0.0085	0.14	725	969	254 m^2	Eriq	55	rabbit	573	0.7515	tennis
0	284 kg	0.3455	reptile	Vani	0.2407	0.508	321	73	1157 m^2	Inan	805	pig	322	0.4755	baseball
2	536 kg	0.1476	chicken	Sam	0.4818	0.9841	786	61	758 m^2	Tony	1092	reptile, chicken, dog	39	0.4824	basketball
0	384 kg	0.7563	cat	Andrew, Vani	0.3324	0.4803	13	166	1009 m^2	Inan	809	bird	224	-0.1428	baseball
4	1010 kg	0.011	rat	Eriq	1.0833	0.5519	644	773	735 m^2	Reilly	104	ferret	647	1.0262	football, ice hockey
0	546 kg	0.4555	cat	Andrew	0.4785	0.6507	486	52	1061 m^2	Inan	602	bird, hamster, cat	341	0.3149	boxing
4	803 kg	0.2851	ferret	Eriq	0.9207	0.6715	502	1027	821 m^2	Reilly	206	rat	506	0.8685	ice hockey
4	823 kg	0.2499	ferret	Tony	0.8993	0.4205	317	1244	687 m^2	ERIQ	59	reptile, dog	948	0.9668	ice hockey
2	688 kg	-0.0058	FISH	Sam	0.4833	0.9912	669	n/a	665 m^2	Tony	842	fish	52	0.1804	basketball
1	171 kg	0.7629	pig	Chris	0.9181	-0.3885	66	758	208 m^2	Inan	527	rat	1079	0.5555	soccer
2	984 kg	0.0589	fish	Sam	0.6201	0.9706	817	67	648 m^2	Lise	897	dog	-53	0.1351	running
3	927 kg	1.0234	fish	Inan	-0.2912	0.1154	847	1099	328 m^2	Eriq	263	rabbit	502	1.0672	volleyball
4	691 kg	0.2332	dog	Tony	0.8762	0.6421	521	950	713 m^2	Andrew	338	rabbit	587	0.987	football, track & field
1	-250 kg	0.7542	pig	Chris	0.8098	0.3	-56	488	546 m^2	Sam	557	rat	939	0.8657	motor sports
2	95 kg	0.2761	fish	Sam	0.4875	1.2021	1264	97	850 m^2	Michael	1166	bird	-86	0.5016	basketball
2	358 kg	0.1386	fish	Lise, Sam	0.4709	0.9918	967	302	1008 m^2	Lise	1034	FISH, DOG	112	-0.0839	running
4	624 kg	0.691	reptile	Eriq	0.4082	0.6663	197	773	485 m^2	Andrew	80	ferret	633	1.2114	ice hockey
3	1158 kg	1.2597	rabbit	Michael	0.0845	0.1093	389	1033	1 m^2	Eriq	10	rabbit	488	0.6429	volleyball, golf
4	455 kg	0.4463	ferret	Eriq	0.3762	0.5105	432	1166	802 m^2	Vani	77	rabbit	447	0.534	track & field
3	768 kg	0.8926	bird	Michael	-0.0102	0.3663	668	827	396 m^2	Eriq	-28	rabbit	447	0.7813	volleyball
2	637 kg	0.0173	fish	Fabrice	0.488	0.8808	1132	165	934 m^2	Fabrice	1120	fish, dog, chicken	167	0.4576	basketball
1	55 kg	0.9086	guinea pig	Chris	0.8994	0.0615	63	605	73 m^2	Michael	339	RAT	1018	0.759	motor sports
1	319 kg	0.9502	pig	Chris	0.7832	-0.0592	260	200	142 m^2	Sam	431	rat	762	0.2676	MOTOR SPORTS
0	714 kg	0.2544	hamster	Vani	0.1652	0.4708	151	548	798 m^2	Inan	890	guinea pig, hamster, bird	428	0.4107	boxing, baseball
0		0.4137	cat	Vani	0.5816	0.5524	708	-53	849 m^2	Inan	808	guinea pig, hamster, cat	740	0.2733	boxing
0	428 kg	0.5291	hamster	Vani, Reilly	0.4286	0.5314	633	-50	1315 m^2	Lise	630	bird, pig, cat	291	0.0615	boxing
2	421 kg	0.3026	fish	Sam	0.6491	1.1117	745	225	624 m^2	Lise	839	reptile	46	-0.0997	basketball
1	-11 kg	0.5122	pig	Chris	1.1224	0.2246	177	339	274 m^2	Sam	798	rat	985	0.672	soccer
2	402 kg	0.0783	chicken	Sam, Lise	0.6915	1.0218	1132	312	752 m^2	Chris	1080	dog, fish	49	0.4149	BASKETBALL
2	168 kg	0.4049	bird	Sam, Fabrice	0.7533	0.9875	981	-313	908 m^2	Tony	1075	reptile, dog, chicken	-30	0.3283	basketball
3	1034 kg	0.8694	bird	Michael	0.0443	0.2517	625	1033	882 m^2	Eriq	-78	rat	510	0.8215	golf, tennis
0	164 kg	0.2422	reptile	Andrew	0.0644	0.5817	-111	263	874 m^2	Inan	809	guinea pig, hamster, pig	523	0.0076	boxing, badminton
1	234 kg	0.67	guinea pig	Chris	0.8109	0.202	145	69	-122 m^2	Sam	551	rat	873	0.2612	SOCCER
4	730 kg	0.292	dog	Tony	0.6324	0.5697	541	944	776 m^2	Vani	178	ferret	513	0.8882	football, ice hockey
0	93 kg	0.3192	ferret	Reilly, Vani	0.5194	0.2676	695	388	973 m^2	iNAN	961	guinea pig, cat	399	0.2419	boxing
0	619 kg	0.6491	hamster	Andrew, Reilly	0.1434	0.6511	230	318	952 m^2	Fabrice	732	pig, hamster, guinea pig, bird	306	-0.0269	badminton, boxing
3	1122 kg	0.8383	rabbit	Inan		0.1549	630	816	448 m^2	Eriq	515	rabbit	563	0.9234	golf, volleyball
4	393 kg	0.1738	ferret	Eriq	0.5181	0.3341	478	1036	668 m^2	Vani	606	ferret	420	0.772	track & field
2	n/a	-0.0221	Guinea Pig	Sam	0.5076	0.9985	948	64	447 m^2	Chris	1198	chicken	6	-0.0892	basketball
2	766 kg	-0.0021	fish	Lise, Fabrice	0.2907	1.3196	1176	328	772 m^2	lise	753	fish, chicken, reptile	89	0.2748	basketball
0	91 kg	0.5067	cat	Andrew	0.4216	0.2944	440	30	1025 m^2	Tony	978	bird	471	0.0697	boxing, badminton
0	-108 kg	0.4036	N/A	Fabrice, Sam	0.2793	0.3062	161	346	1280 m^2	Inan	863	N/A	415	-0.0381	boxing, baseball
1	227 kg	0.8815	rabbit	Chris	0.9489	-0.0103	93	567	324 m^2	Michael	706	rat	810	0.6788	SOCCER
3	NULL	0.978	bird	Inan	0.1454	0.2677	544	575	396 m^2	Eriq	-395	rabbit	652	1.0141	golf
2	n/a	0.0191	chicken	Lise, Fabrice	0.1798	1.0673	959	-72	614 m^2	Chris	668	ferret	-74	0.487	running
0	272 kg	0.2127	cat	Reilly	0.2814	0.4844	182	210	1214 m^2	Inan	541	ferret	557	0.075	badminton
0	435 kg	0.1253	hamster	Vani, Andrew	0.6992	0.5426	273	346	837 m^2	inan	705	bird, hamster	539	0.011	baseball, badminton
0	97 kg	0.2333	cat	Andrew	0.488	0.3787	418	145	1119 m^2	Inan	928	rat	421	0.0641	boxing, baseball
